Orig,Route String,Dest,Hours1,Hours2,Hours3,Type,Area,Altitude,Aircraft,Direction,Seq,DCNTR,ACNTR
SRQ,SRQ SRKUS4 CAMJO Q99 POLYY DADDS Q87 GEARS SWNGR JAIKE4 MMU,MMU,,,,H,FROM SRQ.VNC TO 47N.CDW.LDJ.MMU.SMQ.TEB,,,,1,ZMA,ZNY
SRQ,SRQ SRKUS4 MOMIE BRUTS Q118 THRSR Q79 IIU J89 OBK KAMMA KKILR3 MSP,MSP,,,,H,,,,,1,ZMA,ZMP
SRQ,SRQ SRKUS4 MOMIE BRUTS Q118 HEVAN BONNT VEECK5 ORD,ORD,,,,H,,,,,1,ZMA,ZAU
SRQ,SRQ PRICY MINEE ORL,ORL,,,,L,,,,,1,ZMA,ZJX
SRQ,SRQ SABEE VUUDU1 PBI,PBI,,,,L,,,,,1,ZMA,ZMA
SRQ,SRQ SRKUS4 CAMJO Q99 PEETT BBDOL PAATS4 PHL,PHL,,,,H,FROM SRQ.VNC TO MQS.PHL.PNE.TTN,,,,1,ZMA,ZNY
SRQ,SRQ SRKUS4 CAMJO Q99 BLAAN Q69 RICCS LEJOY DEMME5 PIT,PIT,,,,H,,,,,1,ZMA,ZOB
SRQ,SRQ SRKUS4 CAMJO Q99 POLYY DADDS Q87 GEARS BBOBO Q22 RBV Q430 CREEL ORCHA JORDN JORDN2 PVD,PVD,,,,H,FROM SRQ.VNC,,,,1,ZMA,ZBW
SRQ,SRQ CEXAN RSW,RSW,,,,L,,AT OR BELOW 100,,,1,ZMA,ZMA
SRQ,SRQ SRKUS4 CAMJO Q99 POLYY DADDS Q87 GEARS SWNGR JAIKE4 TEB,TEB,,,,H,FROM SRQ.VNC TO 47N.CDW.LDJ.MMU.SMQ.TEB,,,,1,ZMA,ZNY
SSM,SSM GRB J101 BAE J89 OBK J73 BNA NEWBB IHAVE MTHEW CHPPR1 ATL,ATL,,,,NAR,,,,WESTBOUND,1,,ZTL
SSM,SSM SSM GEP J114 ONL PORDR AALLE3 DEN,DEN,,,,NAR,,,,WESTBOUND,1,,ZDV
SSM,SSM SSM J101 BAE BDF WELTS SGF RZC FSM RRNET SEEVR4 DFW,DFW,,,,NAR,,,,WESTBOUND,1,,ZFW
SSM,SSM STL J101 LIT J180 SWB ZEEKK2 IAH,IAH,,,,NAR,,,,WESTBOUND,1,,ZHU
SSM,SSM HHOGS BAINY3 MSP,MSP,,,,NAR,,,,WESTBOUND,1,,ZMP
SSM,SSM TVC OBK J71 RBS AARCH2 STL,STL,,,,NAR,,,,WESTBOUND,1,,ZKC
SSOXS,SSOXS Q167 RIFLE,RIFLE,,,,HSD,,,,SW BND,1,,
STL,STL JAHNY6 MAP PGO BROBB WINDU SEWZY6 AUS,AUS,,,,H,,,,,1,ZKC,ZHU
STL,STL DRUSE5 BNA ACORI VUUDU1 BCT,BCT,,,,H,,,,,1,ZKC,ZMA
STL,STL GATWY1 ROD KLYNE Q29 JHW Q82 PONCT JFUND2 BOS,BOS,1100-0300,,,H,,,,,1,ZKC,ZBW
STL,STL ENL HILTS IIU J526 BKW RAVNN6 BWI,BWI,,,,H,,,TURBOJET,,1,ZKC,ZDC
STL,STL GATWY1 JIGSY J134 JUDDI CVG DRUGA ROKNN3 CLE,CLE,,,,H,FROM ST LOUIS METRO(1H0.STL.SUS) TO CLEVELAND METRO(CLE.CGF.BKL.LNN.LPR),,RNAV TURBOJETS,,3,ZKC,ZOB
STL,STL FRALE AXC VHP V14 MIE V210 ROD ROKNN ROKNN3 CLE,CLE,,,,L,FROM ST LOUIS METRO(1H0.STL.SUS) TO CLEVELAND METRO(CLE.CGF.BKL.LNN.LPR),,NON-TURBOJETS,,2,ZKC,ZOB
STL,STL GATWY1 ROD IKALE CMH,CMH,,,,H,,,,,1,ZKC,ZID
STL,STL TOY V12 JIGSY J134 GBEES JIMUR JAKTZ CMH,CMH,,,,L,,,,,1,ZKC,ZID
STL,STL ENL HILTS IIU J526 BKW TRUPS4 DCA,DCA,,,,H,,,,,2,ZKC,ZDC
STL,STL GATWY1 VHP FWA LYNTN DET,DET,1100-0300,,,H,TO DETROIT SATS(DET.ARB.PTK.YIP.CYQG),,,,1,ZKC,ZOB
STL,STL JHART7 VHP FWA LYNTN DET,DET,1100-0300,,,H,TO DETROIT SATS(DET.ARB.PTK.YIP.CYQG),,,,2,ZKC,ZOB
STL,STL MAP RZC FSM RRNET SEEVR4 DFW,DFW,,,,H,,,RNAV TURBOJET,DFW SOUTH FLOW,1,ZKC,ZFW
STL,STL MAP RZC FSM RRNET BRDJE4 DFW,DFW,,,,H,,,RNAV TURBOJET,DFW NORTH FLOW,2,ZKC,ZFW
STL,STL JHART7 VHP WWODD HANBL3 DTW,DTW,,,,H,,,DME/DME/IRU OR GPS REQUIRED,DTW SOUTH FLOW,1,ZKC,ZOB
STL,STL JHART7 VHP WWODD LECTR3 DTW,DTW,,,,H,,,DME/DME/IRU OR GPS REQUIRED,DTW NORTH FLOW,2,ZKC,ZOB
STL,STL DRUSE5 BNA ACORI TEEKY3 FLL,FLL,,,,H,,,,,1,ZKC,ZMA
STL,STL CHUUC6 MYERZ VLKNN GOONS BULZI Q81 NICKI PLYER TYNEE2 FMY,FMY,,,,H,,,,,1,ZKC,ZMA
STL,STL BERYY5 LIT J180 SWB WAPPL6 HOU,HOU,,,,H,,,TURBOJETS-DME/DME/IRU OR GPS,,1,ZKC,ZHU
STL,STL ENL HILTS IIU J526 BKW GIBBZ4 IAD,IAD,,,,H,,,,,3,ZKC,ZDC
STL,STL HVQ DOCCS3 IAD,IAD,,,,H,,,,,5,ZKC,ZDC
STL,STL IIU J8 HVQ DOCCS3 IAD,IAD,,,,SHD,TRAFFIC OVERFLYING ST LOUIS (STL) VORTAC TO WASHINGTON DULLES (IAD),,,,2,ZKC,ZDC
STL,STL IIU J8 HVQ GIBBZ4 IAD,IAD,,,,SHD,TRAFFIC OVERFLYING ST LOUIS (STL) VORTAC TO WASHINGTON DULLES (IAD),,,,4,ZKC,ZDC
STL,STL BERYY5 LIT J180 SWB GESNR1 IAH,IAH,,,,H,,,TURBOJETS. TURBOPROPS,IAH EAST FLOW,1,ZKC,ZHU
STL,STL BERYY5 LIT J180 SWB ZEEKK2 IAH,IAH,,,,H,,,TURBOJETS. TURBOPROPS,IAH WEST FLOW,2,ZKC,ZHU
STL,STL GATWY1 JIGSY WIDAM SMUKE2 IND,IND,,,,L,,,TURBOJETS,,1,ZKC,ZID
STL,STL FRALE AXC JAAVE KOLTS2 IND,IND,,,,L,,,TURBOJETS,,2,ZKC,ZID
STL,STL GATWY1 ROD KLYNE Q29 WWSHR TEESY J146 ETG MIP4 LGA,LGA,,,,H,,,,,1,ZKC,ZNY
STL,STL WHRLI7 MCM EUING RUDDH3 MCI,MCI,,,,L,,,RNAV TURBOJET/TURBOPROP,,1,ZKC,ZKC
STL,STL PLESS5 BNA THRSR ZJAYX GRNCH5 MCO,MCO,,,,H,,,,,1,ZKC,ZJX
STL,STL NATCA5 SPI PHEEB ENDEE6 MDW,MDW,,,,H,,,TURBOJET,,2,ZKC,ZAU
STL,STL SPI MOTIF6 MDW,MDW,,,,H,,,TURBOJET,,3,ZKC,ZAU
STL,STL DRUSE5 BNA ACORI FROGZ4 MIA,MIA,,,,H,,,,,2,ZKC,ZMA
STL,STL WHRLI7 MCM BQS BQS8 MKC,MKC,,,,L,,,,,1,ZKC,ZKC
STL,STL KSHEE5 LEBOY CASHN TRTLL6 ORD,ORD,,,,H,,,TURBOJET,,3,ZKC,ZAU
STL,STL KSHEE5 LEBOY CASHN SHAIN2 ORD,ORD,,,,H,,,TURBOJET,,4,ZKC,ZAU
STL,STL PLESS5 BNA LGC WYATT MJKAL JAFAR3 ORL,ORL,,,,H,,,,,2,ZKC,ZJX
STL,STL DRUSE5 BNA ACORI VUUDU1 PBI,PBI,,,,H,,,,,1,ZKC,ZMA
STL,STL CHUUC6 MYERZ MEMFS DEFUN MAATY4 TPA,TPA,,,,H,,,,,2,ZKC,ZMA
SUA,SUA BAIRN ODDEL T336 TROYR CTY,CTY,,,,L,,AT OR BELOW 140,,,1,ZMA,ZJX
SUA,SUA SMELZ PATOY CTY,CTY,,,,L,,AT OR ABOVE 150,,,2,ZMA,ZJX
SUA,SUA SNDLR2 SHEDS WIXED LENDS PELCN Y309 FLRDA SAGGY CHIEZ Q133 KALDA Q97 DLAAY RADDS Q445 BRIGS Q439 SARDI CCC DPK FRG,FRG,,,,H,,,,WATER,1,ZMA,ZNY
SUA,SUA SNDLR2 SHEDS MATLK Q87 JROSS LAANA Q109 DFENC SAWED Q97 DLAAY RADDS Q445 BRIGS Q439 SARDI CCC DPK FRG,FRG,1000-0300,,,H,,,,,2,ZMA,ZNY
SUA,SUA BAIRN ODDEL T336 YOJIX LAL,LAL,1030-0300,,,L,,,,,1,ZMA,ZMA
SUA,SUA BAIRN ODDEL T336 OMMNI OCF,OCF,,,,L,,,,,1,ZMA,ZJX
SUA,SUA DOWDI CUSEK DOLIE SRQ,SRQ,,,,L,,,,,2,ZMA,ZMA
SUA,SUA BAIRN ODDEL T336 TROYR TLH,TLH,,,,L,,,,,1,ZMA,ZJX
SUMMA,SUMMA Q9 REBRG,REBRG,1300-0600,,,HSD,,,,S BND,1,,
SUS,SUS SPI POOGY ENDEE6 MDW,MDW,,,,H,,,TURBOJET,,1,ZKC,ZAU
SUS,SUS SPI MOTIF6 MDW,MDW,,,,H,,,TURBOJET,,2,ZKC,ZAU
SUS,SUS LEBOY CASHN TRTLL6 ORD,ORD,,,,H,,,TURBOJET,,1,ZKC,ZAU
SUS,SUS LEBOY CASHN SHAIN2 ORD,ORD,,,,H,,,TURBOJET,,2,ZKC,ZAU
SUS,SUS LEBOY CASHN BDF BDF8 ORD,ORD,,,,H,,,TURBOJET,,3,ZKC,ZAU
SWF,SWF PWL HFD T216 NEWBE T300 DEEPO1 ACK ACK,ACK,,,,L,,10000,,,1,ZNY,ZBW
SWF,SWF PWL HFD T216 NEWBE T300 DEEPO ACK,ACK,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF STUBY V487 CANAN ALB,ALB,1100-0300,,,L,,110-150 ONLY,,,1,ZNY,ZBW
SWF,SWF STUBY V487 CANAN ALB,ALB,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF STUBY SASHA T295 KEYNN ASH,ASH,1100-0300,,,L,,110-150 INCL,,,1,ZNY,ZBW
SWF,SWF STUBY V487 CAM CON AUG,AUG,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
SWF,SWF STUBY BAF T314 ENE AUG,AUG,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF PWL PWL111 BRISS BDL,BDL,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF PWL BAF BDL,BDL,,,,TEC,TO BRADLEY(BAF.CEF),10000,,,2,ZNY,ZBW
SWF,SWF STUBY V487 CAM CON AUG BGR,BGR,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
SWF,SWF STUBY BAF T314 ENE T295 BGR BGR,BGR,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF STUBY V487 CAM CON AUG BHB,BHB,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
SWF,SWF STUBY BAF T314 ENE BHB,BHB,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF PWL STUBY WHATE JFUND2 BOS,BOS,1100-0300,,,L,,110-170 INCL,JETS ONLY,,1,ZNY,ZBW
SWF,SWF STUBY SASHA T295 WARIC GDM GDM4 BOS,BOS,1100-0300,,,L,,110-170 INCL,PROPS ONLY,,2,ZNY,ZBW
SWF,SWF PWL HFD V3 WOONS BOS,BOS,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF STUBY V487 CAM BTV,BTV,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
SWF,SWF STUBY V487 CAM BTV,BTV,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF STUBY SASHA T295 CON CON,CON,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
SWF,SWF STUBY BAF T314 GDM CON,CON,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF WEARD LAAYK Q436 DGRAF J49 PSB MAULL KODIE CTW TIGRR3 CVG,CVG,,,,H,,,RNAV 1,,2,ZNY,ZID
SWF,SWF STUBY SASHA T295 KEYNN EEN,EEN,1100-0300,,,L,,110-170 ONLY,,,1,ZNY,ZBW
SWF,SWF STUBY EEN,EEN,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF STUBY V487 CAM GFL,GFL,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
SWF,SWF PWL HFD GON GON,GON,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF PWL PWL111 BRISS HFD,HFD,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF PWL V34 MOONI T216 HFD GON V374 MVY HYA,HYA,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
SWF,SWF PWL HFD V167 PVD T393 GAILS HYA,HYA,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF STUBY SASHA T295 CON LCI,LCI,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
SWF,SWF STUBY SASHA T295 KEYNN LEB,LEB,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
SWF,SWF STUBY LEB,LEB,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF STUBY SASHA T295 ENE LEW,LEW,1100-0300,,,L,,110-130 INCL,,,1,ZNY,ZBW
SWF,SWF STUBY V487 CAM LKP,LKP,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
SWF,SWF STUBY MUCOW ROZZE2 MHT,MHT,1100-0300,,,H,,FL190 AND ABOVE,JETS ONLY,,1,ZNY,ZBW
SWF,SWF STUBY SASHA T295 KEYNN MHT,MHT,1100-0300,,,L,,110-170 INCL,PROPS ONLY,,1,ZNY,ZBW
SWF,SWF STUBY BAF T314 GDM MANCH MHT,MHT,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF STUBY V487 CAM MPV,MPV,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
SWF,SWF IGN T216 HFD GON V374 MVY MVY,MVY,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
SWF,SWF PWL HFD V374 MVY MVY,MVY,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF PWL BAF ORH,ORH,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF PWL HFD V3 WOONS OWD,OWD,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF STUBY V487 HIDAL PSF,PSF,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
SWF,SWF STUBY SASHA T295 CON PSM,PSM,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
SWF,SWF STUBY PWL HFD CLOWW PSM,PSM,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF PWL HFD V167 PVD T393 GAILS PVC,PVC,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF PWL V34 MOONI T216 HFD YANTC T300 LAFAY PVD,PVD,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
SWF,SWF PWL HFD V167 PVD PVD,PVD,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF STUBY V487 CAM CDOGG4 PWM,PWM,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
SWF,SWF STUBY BAF T314 ENE PWM,PWM,,,,TEC,,10000,,,1,ZNY,ZBW
SWF,SWF STUBY V487 CAM CON RKD,RKD,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
SWF,SWF WEARD DNY SYR,SYR,,,,TEC,,10000,,,1,ZNY,ZBW
SYR,SYR ALB CTR PVD V405 MVY ACK,ACK,,,,TEC,,10000,,,1,ZBW,ZBW
SYR,SYR J59 PSB SHILO V93 BAL ADW,ADW,,,,NAR,,,,WESTBOUND,1,ZBW,ZDC
SYR,SYR J59 PSB Q71 GEFFS HVQ HLRRY ONDRE1 ATL,ATL,,,,NAR,,,,WESTBOUND,1,ZBW,ZTL
SYR,SYR SYR J59 PSB Q71 GEFFS HVQ Q68 LITTR TXK BROBB WINDU SEWZY6 AUS,AUS,,,,NAR,,,,WESTBOUND,1,ZBW,ZHU
SYR,SYR ALB STELA1 BDL,BDL,,,,NAR,,,,WESTBOUND,2,ZBW,ZBW
SYR,SYR ALB BDL,BDL,,,,TEC,,10000,,,1,ZBW,ZBW
SYR,SYR RKA V433 PETER V270 ATHOS V44 DENNA BDR,BDR,,,,TEC,,10000,,,1,ZBW,ZNY
SYR,SYR EEGUL ZELKA2 BED,BED,,,,NAR,,,,WESTBOUND,2,ZBW,ZBW
SYR,SYR SYR T608 LOBBY BED,BED,,,,TEC,,10000,,,1,ZBW,ZBW
SYR,SYR SYR V29 CFB BGM,BGM,,,,TEC,,6000,,,1,ZBW,ZNY
SYR,SYR J59 PSB Q71 GEFFS HVQ Q68 YOCKY GROAT PASLY4 BNA,BNA,,,,NAR,,,,WESTBOUND,1,ZBW,ZME
SYR,SYR SYR T608 MARIA PONCT JFUND2 BOS,BOS,1100-0300,,,L,,,,,2,ZBW,ZBW
SYR,SYR SYR T608 REVER BOS,BOS,,,,TEC,,10000,,,1,ZBW,ZBW
SYR,SYR FQM IZZEE TRISH3 BWI,BWI,,,,NAR,,,,WESTBOUND,1,ZBW,ZDC
SYR,SYR SYR V35 ULW PSB Q71 GEFFS HVQ LNDIZ PARQR3 CLT,CLT,,,,H,,,TURBOJETS ONLY,,2,ZBW,ZTL
SYR,SYR J59 PSB HVQ LNDIZ PARQR3 CLT,CLT,,,,NAR,,,,WESTBOUND,1,ZBW,ZTL
SYR,SYR SYR DINES MAULL KODIE CTW TIGRR3 CVG,CVG,,,,H,,,RNAV ONLY,,1,ZBW,ZID
SYR,SYR GONZZ JOSSY MAULL KODIE CTW TIGRR3 CVG,CVG,,,,NAR,,,,WESTBOUND,3,ZBW,ZID
SYR,SYR JOSSY MAULL KODIE CTW TIGRR3 CVG,CVG,,,,NAR,,,,WESTBOUND,4,ZBW,ZID
SYR,SYR COLTS GIGGY2 DET,DET,1100-0300,,,H,TO DETROIT SATS(DET.CYQG ONLY),,DME/DME/IRU OR GPS REQUIRED,,1,ZBW,ZOB
SYR,SYR GONZZ Q29 KLYNE PXV J131 LIT FEWWW SEEVR4 DFW,DFW,,,,NAR,,,,WESTBOUND,1,ZBW,ZFW
SYR,SYR HAR LRP V210 BUNTS DOV,DOV,,,,NAR,,,,WESTBOUND,1,ZBW,ZDC
SYR,SYR RKA V433 TRESA V123 HAARP DXR,DXR,,,,TEC,,10000,PROPS LESS THAN 250 KTS IAS,,1,ZBW,ZNY
SYR,SYR SYR V35 ULW ELM,ELM,,,,TEC,,6000,,,1,ZBW,ZNY
SYR,SYR V29 ELM,ELM,,,,TEC,,6000,,,2,ZBW,ZNY
SYR,SYR HNK FLOSI4 EWR,EWR,,,,L,,110-170 INCL,TURBOJETS.NON-TURBOJETS CAPABLE OF 250K OR GREATER,,1,ZBW,ZNY
SYR,SYR HNK V167 WEARD V489 COATE EWR,EWR,,,,L,,,PROPS. TURBOPROPS LESS THAN 250K,,2,ZBW,ZNY
SYR,SYR HNK FLOSI4 EWR,EWR,,,,NAR,,,,WESTBOUND,3,ZBW,ZNY
SYR,SYR SYR V35 ULW PSB Q71 EMNEM Q103 SLOJO Q83 JEVED Q97 PRMUS CUUDA2 FLL,FLL,,,,H,,,,,1,ZBW,ZMA
SYR,SYR J59 PSB Q71 EMNEM Q103 SLOJO Q83 JEVED Q97 PRMUS CUUDA2 FLL,FLL,,,,NAR,,,,WESTBOUND,2,ZBW,ZMA
SYR,SYR ALB NELIE3 FOK,FOK,,,,NAR,,,,WESTBOUND,1,ZBW,ZNY
SYR,SYR ALB T300 STELA GON,GON,,,,TEC,,10000,,,1,ZBW,ZBW
SYR,SYR J59 PSB Q71 GEFFS HVQ DAJPI RCTOR2 GSP,GSP,,,,NAR,,,,WESTBOUND,1,ZBW,ZTL
SYR,SYR ALB HFD,HFD,,,,TEC,,10000,,,1,ZBW,ZBW
SYR,SYR ALB CTR PVD T393 GAILS HYA,HYA,,,,TEC,,10000,,,1,ZBW,ZBW
SYR,SYR J59 PSB MAPEL3 IAD,IAD,,,,NAR,,,,WESTBOUND,1,ZBW,ZDC
SYR,SYR GONZZ Q29 HARES SWB ZEEKK2 IAH,IAH,,,,NAR,,,,WESTBOUND,1,ZBW,ZHU
SYR,SYR HNK IGN IGN1 JFK,JFK,,,,H,,,250KTS OR GREATER,,3,ZBW,ZNY
SYR,SYR V433 LOVES V44 DPK JFK,JFK,1100-0300,,,L,,70-170 INCL. NON-JET,,,1,ZBW,ZNY
SYR,SYR HNK IGN IGN1 JFK,JFK,,,,NAR,,,,WESTBOUND,2,ZBW,ZNY
SYR,SYR SYR PTAKI ULW PSB Q71 EMNEM Q103 SLOJO Q83 ROYCO Q85 LPERD SNFLD3 MCO,MCO,,,,H,,,,MCO LANDING NORTH,2,ZBW,ZJX
SYR,SYR SYR PTAKI ULW PSB Q71 EMNEM Q103 SLOJO Q83 ROYCO Q85 LPERD GTOUT1 MCO,MCO,,,,H,,,,MCO LANDING SOUTH,3,ZBW,ZJX
SYR,SYR J59 PSB Q71 EMNEM Q103 SLOJO Q83 ROYCO Q85 LPERD SNFLD3 MCO,MCO,,,,NAR,,,,WESTBOUND,1,ZBW,ZJX
SYR,SYR J59 PSB Q71 EMNEM Q103 SLOJO Q83 ROYCO Q85 LPERD GTOUT1 MCO,MCO,,,,NAR,,,,WESTBOUND,2,ZBW,ZJX
SYR,SYR J59 PSB Q71 GEFFS HVQ Q68 RYANS BWG BLUZZ3 MEM,MEM,,,,NAR,,,,WESTBOUND,1,ZBW,ZME
SYR,SYR J59 PSB Q71 EMNEM Q103 SLOJO Q83 JEVED Q97 DEBRL CSTAL2 MIA,MIA,,,,NAR,,,,WESTBOUND,1,ZBW,ZMA
SYR,SYR J59 PSB QUARM AIR HVQ J85 SPA QUIWE Q93 GIPPL Q85 LPERD OMN BITHO7 MLB,MLB,,,,NAR,,,,WESTBOUND,1,ZBW,ZJX
SYR,SYR J59 PSB Q71 GEFFS HVQ VXV NIOLA MERDN TRSSH1 MSY,MSY,,,,NAR,,,,WESTBOUND,1,ZBW,ZHU
SYR,SYR ALB CTR PVD V405 MVY MVY,MVY,,,,TEC,,10000,,,1,ZBW,ZBW
SYR,SYR DINES HOZIR DERLO KITOK TANKO FNT WYNDE2 ORD,ORD,,,,H,,,,,1,ZBW,ZAU
SYR,SYR ALB T300 STELA ORH,ORH,,,,TEC,,10000,,,1,ZBW,ZBW
SYR,SYR SYR T608 LOBBY OWD,OWD,,,,TEC,,10000,,,1,ZBW,ZBW
SYR,SYR SYR V35 ULW PSB Q71 EMNEM Q103 SLOJO Q83 JEVED Q97 KENLL CPTAN2 PBI,PBI,,,,H,,,,,1,ZBW,ZMA
SYR,SYR SYR V35 ULW V147 LVZ SPUDS6 PHL,PHL,,,,L,,110-160,TURBOJETS ONLY,,2,ZBW,ZNY
SYR,SYR CFB SPUDS6 PHL,PHL,,,,NAR,,,,WESTBOUND,1,ZBW,ZNY
SYR,SYR JHW ERI YNG JESEY4 PIT,PIT,,,,NAR,,,,WESTBOUND,1,ZBW,ZOB
SYR,SYR J59 PSB J61 EMI GVE SBV RDU POB,POB,,,,NAR,,,,WESTBOUND,1,ZBW,ZDC
SYR,SYR ALB CTR PVD T393 GAILS PVC,PVC,,,,TEC,,10000,,,1,ZBW,ZBW
SYR,SYR ALB CTR PVD PVD,PVD,,,,TEC,,10000,,,1,ZBW,ZBW
SYR,SYR CAM CON PWM,PWM,,,,TEC,,10000,,,1,ZBW,ZBW
SYR,SYR SYR ROC ROC,ROC,,,,TEC,,10000,,,2,ZBW,ZOB
SYR,SYR SYR V35 ULW PSB Q71 EMNEM Q103 CYNTA SHFTY5 RSW,RSW,,,,H,,,,,1,ZBW,ZMA
SYR,SYR J59 PSB Q71 GEFFS HVQ Q68 YOCKY UNCKL MAUDD6 SDF,SDF,,,,NAR,,,,WESTBOUND,1,ZBW,ZID
SYR,SYR GONZZ Q29 KLYNE ROD VHP AARCH2 STL,STL,,,,NAR,,,,WESTBOUND,1,ZBW,ZKC
SYR,SYR SYR PTAKI ULW PSB Q71 EMNEM Q103 SLOJO Q75 TEUFL BAAMF DADES1 TPA,TPA,,,,H,,,,,2,ZBW,ZMA
SYR,SYR J59 PSB Q71 EMNEM Q103 SLOJO Q75 TEUFL BAAMF DADES1 TPA,TPA,,,,NAR,,,,WESTBOUND,1,ZBW,ZMA
SYR,SYR PSB HAR LRP V210 BUNTS WRI,WRI,,,,NAR,,,,WESTBOUND,1,ZBW,ZNY
SYR,SYR BUF COLTS OKLND1 YIP,YIP,1100-0300,,,H,TO DETROIT SATS(YIP.PTK.ARB ONLY),,DME/DME/IRU OR GNSS REQUIRED,,1,ZBW,ZOB
TAFFY,TAFFY PQI Q439 RIFLE Q167 ZIZZI KNUKK ATR LAFLN SPISY2 ADW,ADW,,,,NAR,,,,WESTBOUND,1,,ZDC
TAFFY,TAFFY KJOHN ALB ACOVE DBABE Q448 PTW J48 MOL FLASK OZZZI1 ATL,ATL,,,,NAR,,,,WESTBOUND,1,,ZTL
TAFFY,TAFFY KJOHN ALB J49 PSB Q71 GEFFS HVQ Q68 LITTR TXK BROBB WINDU SEWZY6 AUS,AUS,,,,NAR,,,,WESTBOUND,1,,ZHU
TAFFY,TAFFY ENE KEYNN BDL,BDL,,,,NAR,,,,WESTBOUND,1,,ZBW
TAFFY,TAFFY ENE LWRNC BED,BED,,,,NAR,,,,WESTBOUND,1,,ZBW
TAFFY,TAFFY KJOHN ALB J49 PSB Q71 GEFFS HVQ Q68 YOCKY GROAT PASLY4 BNA,BNA,,,,NAR,,,,WESTBOUND,1,,ZME
TAFFY,TAFFY AJJAY OOSHN5 BOS,BOS,,,,NAR,,,,WESTBOUND,1,,ZBW
TAFFY,TAFFY KAYCC KYLOH NELIE Q75 MXE NUGGY TRISH3 BWI,BWI,,,,NAR,,,,WESTBOUND,1,,ZDC
TAFFY,TAFFY PQI Q97 SAWED DFENC Q109 LAANA AMYLU AMYLU3 CHS,CHS,,,,NAR,,,,WESTBOUND,1,,ZJX
TAFFY,TAFFY KAYCC KYLOH NELIE Q75 GVE LYH CHSLY5 CLT,CLT,,,,NAR,,,,WESTBOUND,1,,ZTL
TAFFY,TAFFY KJOHN ALB J49 PSB MAULL KODIE CTW TIGRR3 CVG,CVG,,,,NAR,,,,WESTBOUND,1,,ZID
TAFFY,TAFFY KJOHN ALB J6 HVQ Q68 LITTR FEWWW SEEVR4 DFW,DFW,,,,NAR,,,,WESTBOUND,1,,ZFW
TAFFY,TAFFY LARIE Q220 RIFLE Q439 BRIGS SIE DOV,DOV,,,,NAR,,,,WESTBOUND,1,,ZDC
TAFFY,TAFFY KJOHN HANAA FLOSI4 EWR,EWR,,,,NAR,,,,WESTBOUND,1,,ZNY
TAFFY,TAFFY PQI Q97 KALDA Q133 CHIEZ Y291 MAJIK CUUDA2 FLL,FLL,,,,NAR,,,,WESTBOUND,1,,ZMA
TAFFY,TAFFY LFV SEY ARCAV HTO FOK,FOK,,,,NAR,,,,WESTBOUND,1,,ZNY
TAFFY,TAFFY KAYCC KYLOH NELIE Q75 GVE FUBLL JUNNR3 GSP,GSP,,,,NAR,,,,WESTBOUND,1,,ZTL
TAFFY,TAFFY KJOHN ALB VALRE5 HPN,HPN,,,,NAR,,,,WESTBOUND,1,,ZNY
